Tata Hall,Yes,Residence Hall/Dormitory,53 Harvard Way,2163,157587,41.5,88,,Residence Hall/Dormitory,2012,468.2,3,6544510,0.524,0.43,0,19.4,87300,"Water is allocated by gross square footage for this property, and does not represent actual usageA 71 kW solar PV system had been installed at Tata Hall in November 2013.",,2200530000,"2015, 2016, 2017, "
Rock Center,Yes,Office,60 North Harvard Street,2163,27782,84.3,63,,Office,1969,172.7,6.2,2341440.2,0.385,0,0.615,18.5,,"Water is allocated by gross square footage for this property, and does not represent actual usage.",,2200530000,"2014, 2015, 2016, 2017, "
Class of 1959 Chapel,Yes,Worship Facility,66 North Harvard Street,2163,6932,96.3,1,,Worship Facility,1992,48.5,7,667807.2,0.326,0,0.674,18.5,,"Water is allocated by gross square footage for this property, and does not represent actual usage.",,2200530000,"2014, 2015, 2016, 2017, "
Glass Hall,Yes,Office,660 Soldiers Field Road,2163,7563,66.7,82,,Office,1926,35.9,4.8,504815.8,0.252,0,0.748,18.6,,"Water is allocated by gross square footage for this property, and does not represent actual usage",,2200530000,"2014, 2015, 2016, 2017, "
Mellon Hall,Yes,Residence Hall/Dormitory,670 Soldiers Field Road,2163,47698,63.6,84,,Residence Hall/Dormitory,1926,217.4,4.6,3035177,0.275,0,0.725,19,,"Water is allocated by gross square footage for this property, and does not represent actual usage. Steam usage is allocated as 88% of the meter shared with Wilder House.  Allocation is by GSF.",,2200530000,"2015, 2016, 2017, "
Wilder House,Yes,Office,680 Soldiers Field Road,2163,6377,59.8,95,,Office,1926,26.9,4.2,381327.2,0.216,0,0.784,18.5,,"Water is allocated by gross square footage for this property, and does not represent actual usage. Steam usage is allocated as 12% of the meter shared with Mellon Hall.  Allocation is by GSF.",,2200530000,"2014, 2015, 2016, 2017, "
Ludcke House,Yes,Office,690 Soldiers Field Road,2163,9611,30.5,96,,Office,1926,21.8,2.3,293385,0.407,0,0.593,18.6,,"Water is allocated by gross square footage for this property, and does not represent actual usage. Steam usage is allocated as 4% of the meter shared with Gallatin, Hamilton, Morris, Loeb, Connell, Wyss. Allocation is by GSF.",,2200530000,"2014, 2015, 2016, 2017, "
Shad Hall,Yes,Mixed Use Property,70 North Harvard Street,2163,132424,114.1,,,"Data Center, Office, Other - Recreation",1990,1085.9,8.2,15107105.4,0.502,0.314,0.178,12.2,24581,"Shad Hall has its own water meter.Shad data center electric meter is a submeter of the building electric meter. A 35 kW solar PV system was installed approx. 10 years ago.",,2200530000,"2014, 2015, 2016, 2017, "
Hamilton Hall,Yes,Residence Hall/Dormitory,700 Soldiers Field Road,2163,49297,44.1,90,,Residence Hall/Dormitory,1926,163.1,3.3,2173140,0.456,0,0.544,18.5,,"Water is allocated by gross square footage for this property, and does not represent actual usage. Steam usage is allocated as 27% of the meter shared with Gallatin, Connell, Morris, Loeb, Ludcke, Wyss. Allocation is by GSF.",,2200530000,"2015, 2016, 2017, "
Wyss Hall,Yes,Office,710 Soldiers Field Road,2163,6290,63.1,83,,Office,1926,30.6,4.9,397096.2,0.562,0,0.438,19.6,,"Water is allocated by gross square footage for this property, and does not represent actual usage. Steam usage is allocated as 4% of the meter shared with Gallatin, Hamilton, Morris, Loeb, Ludcke, Connell. Allocation is by GSF.",,2200530000,"2014, 2015, 2016, 2017, "
Chilled Water Plant,Yes,Other - Utility,80 Harvard Way,2163,19627,552.2,,,Other - Utility,1991,889.4,45.3,10837412.8,0.823,0,0.177,18.6,,"The HBS Chilled Water Plant has a very high electricity usage because the chilled water generated at the plant is used for cooling the whole campus.Water is allocated by gross square footage for this property, and does not represent actual usage",,2200530000,"2014, 2015, 2016, 2017, "
Training Academy / Fire Academy,Municipal ,Fire Station,200 Moon Island,2169,30000,10.6,,,Fire Station,2000,27.3,0.9,319276,1,0,0,,,,,107066000,"2016, 2017, "
Long Island Firing Range,Municipal ,Police Station,Long Island Road,2169,1000,15.2,,,Police Station,2000,1.3,1.3,15163.2,1,0,0,,,,,107066000,"2016, 2017, "
Nike Bldg 2 (closed Oct 2015),Municipal ,Fire Station,Long Island Road,2169,3000,,,,Fire Station,2000,  ,,  ,0,0,0,,,,,107066000,"2016, 2017, "
Engine 54,Municipal ,Fire Station,Long Island Road,2169,5000,,,,Fire Station,2000,    ,0,  ,0,0,0,,,,,107066000,"2016, 2017, "
Long Island Campus,Municipal ,Residence Hall/Dormitory,1 Long Island Rd,2171,300000,,,,Residence Hall/Dormitory,2000,  ,,  ,0,0,0,,,,,107066000,"2016, 2017, "
Pistol Range,Municipal ,Police Station,86 Moon Island Rd,2171,2000,214.6,,,Police Station,2000,18.3,18.3,214571.3,1,0,0,,,,,107066000,"2016, 2017, "
Nike Bldg 3,Municipal ,Fire Station,Long Island Road,2171,1500,26.5,,,Fire Station,2000,3.4,2.3,39683.2,1,0,0,,,,,107066000,"2016, 2017, "
"Belvedere Condo Trust, The",Yes,Multifamily Housing,100 Belvedere Street,2199,165000,34.6,70,,Multifamily Housing,1900,479.7,2.9,5716413.4,0.953,0.047,0,0.1,,,,401037600,"2016, 2017, "
101 Huntington Ave,Yes,Office,101 Huntington Ave,2199,585345,67.3,92,"2016, 2015, 2014, 2012, 2011, 2010, 2009, 2008","Office, Parking",1972,2996.9,5.1,39383067.4,0.514,0.006,0.48,11.8,,,,401037101,"2014, 2015, 2016, 2017, "
111 Huntington Ave,Yes,Office,111 Huntington Ave,2199,1034179,73.8,78,"2016, 2015, 2014, 2012, 2011, 2010, 2009, 2008, 2007, 2003",Office,2001,6095.2,5.9,76350903,0.708,0.003,0.289,13,,,,401037500,"2014, 2015, 2016, 2017, "
5677-Sheraton Boston Hotel,Yes,Hotel,39 Dalton Street,2199,1040000,96.4,59,,Hotel,1990,6547.7,6.3,100266408.9,0.375,0.62,0.005,41.3,,,,401037300,"2015, 2016, 2017, "
07602-Prudential New,Yes,Supermarket/Grocery Store,53 Huntington Ave,2199,42918,286.7,36,,Supermarket/Grocery Store,2003,1277.1,21.5,17067833.8,0.672,0.328,0,0,,,,401037400,"2014, 2015, 2016, 2017, "
6012-Boston,Yes,Retail Store,760 Boylston St,2199,124779,60.3,82,,Retail Store,2000,554.7,4.4,7523212.4,0.638,0.362,0,2.7,,This building is one part of a larger parcel,,401037100,"2016, 2017, "
MA042_Avalon Prudential Center 1,Yes,Multifamily Housing,770 Boylston Street,2199,286043,91.3,13,,Multifamily Housing,1968,1865.2,6.5,26122758.5,0.263,0,0.737,39,,,,401037075,"2015, 2016, 2017, "
"Mandarin Oriental, Boston",Yes,Multifamily Housing,772-776 Boylston Street,2199,452336,138.2,1,,"Bar/Nightclub, Hotel, Multifamily Housing, Other - Mall, Restaurant, Social/Meeting Hall",2006,4747.9,10.5,62525842,0.561,0.088,0.349,34.4,,,,0401037810 0401037920,"2015, 2016, 2017, "
MA041_Avalon Prudential Center 2,Yes,Multifamily Housing,780 Boylston Street,2199,287111,88.2,15,,Multifamily Housing,1968,1816.9,6.3,25318946.8,0.282,0,0.718,32.3,,,,401037050,"2015, 2016, 2017, "
"06630-Boston, MA (Prudential Center)",Yes,Retail Store,786 Boylston Street,2199,110000,120.2,49,,Retail Store,2000,1075.1,9.8,13220362.6,0.784,0,0.216,15.6,,This site is part of a larger parcel,,401037100,"2016, 2017, "
MA040_AVA Back Bay,Yes,Multifamily Housing,790 Boylston Street,2199,291222,89.3,41,,Multifamily Housing,1968,1772.6,6.1,26020623.6,0.114,0.034,0.852,27.6,,,,401037010,"2015, 2016, 2017, "
Prudential Tower,Yes,Office,800 Boylston Street,2199,1518646,102.2,66,"2010, 2008","Office, Parking",1965,11972.3,7.9,155153650.1,0.588,0.032,0.38,12.2,,,,401037100,"2014, 2015, 2016, 2017, "
D-14 Station,Municipal ,Police Station,301 Washington St,2201,13858,151.6,,,Police Station,2000,134.2,9.7,2101502,0.332,0.668,0,,,,,2202387000,"2016, 2017, "
City Hall,Municipal ,Office,One City Hall Square,2201,513000,110.7,32,,Office,1968,4589.7,9,56548593.9,0.775,0,0.225,,,,,302615000,"2016, 2017, "
MA0131ZZ - JFK FEDERAL BUILDING,Voluntary,Office,15 NEW SUDBURY STREET,2203,971779,74.7,,"2012, 2011, 2010, 2009, 2005, 2000","Data Center, Office, Parking",1966,5566.9,5.7,72614896.2,0.539,0,0.461,11.8,,,,302605000,"2014, 2015, 2016, 2017, "
The Boston Globe,Yes,Other,135 William T. Morrissey Blvd.,2205,710000,86.7,,,"Other, Parking",1958,5209,7.3,61567826.4,0.974,0.026,0,18.5,,,,1302364050,"2014, 2015, 2016, 2017, "
Jamestown - 1 Design Center Boston,Yes,Office,1 Design Center Place,2210,556340,61.5,87,2016,"Office, Restaurant",1985,2420.1,4.4,34196117.9,0.546,0.454,0,8.5,,Parcel IDs 0602674012 and 0602674018,,0602674012 0602674018,"2014, 2015, 2016, 2017, "
One Channel Center,Yes,Financial Office,1 Iron St,2210,501650,59.1,96,"2016, 2015","Data Center, Financial Office",2014,2405.2,4.8,29641855,0.862,0.131,0,13,,"Building received certificate of occupancy on 1/31/2014.  Property was 100% occupied in 2015.  Property received Energy Star Certification in 2015.  Current Energy Star score of 94.Diesel fuel tank used for emergency generators and tank was topped off on 7/2014.  No additional deliveries have been made since.This property is a single tenant property.  Reporting was completed by owner's agent.LEED EB; O&M Project #1000067309 Project Name: One Channel Center ",,602750011,"2015, 2016, 2017, "
10/20 Channel Center,Yes,Office,10 Channel Center Street,2210,248760,10.5,100,,Office,1920,224.1,0.9,2623290.9,1,0,0,20.6,,,,0602757030 0602757045,"2014, 2015, 2016, 2017, "
10 Milk Street,Yes,Office,10 Milk Street,2210,225294,63.6,87,,"Fast Food Restaurant, Office",1903,1133.1,5,14324980.2,0.691,0.034,0.275,11.1,,,,303907000,"2014, 2015, 2016, 2017, "
101 Seaport Boulevard,Yes,Office,101 Seaport Boulevard,2210,620642,56.4,96,,"Office, Parking",2015,2608,4.2,35034498.8,0.66,0.34,0,10.8,,,,602643020,"2017, "
Vertex TWO,Yes,Laboratory,11 Fan Pier Blvd.,2210,516693,151.2,,,Laboratory,2013,5714.6,11.1,78107108.9,0.62,0.38,0,19.6,,"Parcel B - Vertex Global HeadquartersLEED project ID  1000021955",,602671017,"2015, 2016, 2017, "
Thomson Portfolio - 11 Farnsworth St - Parcel 06-02658-001,Yes,Financial Office,11 Farnsworth Street,2210,45280,81.1,73,2015,Financial Office,1900,302.4,6.7,3672156.9,0.725,0,0,7.5,,,,602658001,"2015, 2016, 2017, "
12 Farnsworth,Yes,Office,12 Farnsworth Street,2210,57098,224.8,15,,"Office, Retail Store",1918,1003,17.6,12835623,0.774,0.226,0,37.9,,,,602665000,"2017, "
Thomson Portfolio - 12-22 Thomson Place - Parcel 0602654010,Yes,Financial Office,12-44 Thomson Place,2210,184479,84.4,63,,"Financial Office, Office",1900,1266.5,6.9,15569202.5,0.873,0.127,0,1.5,,,,602654010,"2015, 2016, 2017, "
Pier 4,Yes,Multifamily Housing,142 Northern Avenue,2210,419826,35.3,97,,"Multifamily Housing, Swimming Pool",2013,1065.8,2.5,14814466.7,0.582,0.418,0,32.9,,,,602641050,"2016, 2017, "
Midway Studios: 15 Channel Center Street,Yes,Multifamily Housing,15 Channel Center St,2210,203500,36.5,62,,Multifamily Housing,2005,549.9,2.7,7424131.8,0.648,0.352,0,16,,,,602750050,"2016, 2017, "
World Trade Center West,Yes,Office,155 Seaport Boulevard,2210,551185,,,,Office,2000,  ,,  ,0,0,0,,,,,602677010,"2014, 2015, 2016, 2017, "
17 Farnsworth Garage,Yes,Parking,17 Farnsworth Street,2210,127652,5.2,,,Parking,1999,56.6,0.4,662320.4,1,0,0,0.1,,,,602659010,"2017, "
World Trade Center East-Boston,Yes,Office,2 Seaport Lane,2210,486760,,,"2009, 2008","Office, Social/Meeting Hall",2000,  ,,  ,0,0,0,,,,,602679035,"2014, 2015, 2016, 2017, "
World Trade Center,Yes,Office,200 Seaport Blvd,2210,804426,,,,"Convenience Store without Gas Station, Fast Food Restaurant, Food Sales, Non-Refrigerated Warehouse, Office, Other, Restaurant, Retail Store, Social/Meeting Hall",1986,  ,,  ,0,0,0,,,,,602672052,"2014, 2015, 2017, "
21 Custom House,Yes,Office,21 Custom House Street,2210,105197,70.7,75,,"Office, Parking",1984,635.5,6,7437440.6,1,0,0,11.4,,,,303988000,"2014, 2015, 2016, 2017, "
Fort Point Place,Yes,Multifamily Housing,21 Wormwood Street,2210,100000,59.4,33,,Multifamily Housing,2000,448,4.5,5941252.9,0.69,0.31,0,27.5,,,,602753010,"2015, 2016, 2017, "
Jamestown - 21-25 Drydock Ave Boston,Yes,Office,21-25 Drydock Ave,2210,746766,76.9,86,,"Non-Refrigerated Warehouse, Office",1985,3873.2,5.2,57444333,0.401,0.557,0,8,707263,,,602674013,"2014, 2015, 2016, 2017, "
22 Boston Wharf Road,Yes,Mixed Use Property,22 Boston Whard Road,2210,57532,140.3,,,"Office, Parking",2000,617.8,10.7,8069680.2,0.725,0.275,0,0.4,,"under construction gas meter capped",,602648010,"2017, "
Twenty Two Liberty,Yes,Multifamily Housing,22 Liberty Drive,2210,222191,56.7,77,,Multifamily Housing,2015,774.2,3.5,12604740.1,0.257,0.743,0,19.6,,,,602671019,"2017, "
44 Prince Street Condominium Trust,Yes,Multifamily Housing,24 Farnsworth Street,2210,76038,51.1,31,,Multifamily Housing,2006,264.5,3.5,3884630.9,0.464,0.536,0,28.6,,,,302347000,"2015, 2016, 2017, "
Unitarian Universalist Association,Yes,Office,24 Farnsworth Street,2210,74500,86.2,60,,Office,1920,454.5,6.1,6419321.9,0.547,0.453,0,1.7,,,,602664000,"2016, 2017, "
BOS - 245 Summer Street,Yes,Office,245 Summer Street,2210,905414,114.5,99,2013,"Data Center, Financial Office, Office, Restaurant",1975,8457.6,9.3,103698762.4,0.872,0.116,0,16.2,,"The parcel identification code has been added to this reporting on February 4, 2014. The property was LEED Silver certified in 2009. LEED re-certified in 2013 and achieved LEED Gold.",,04-3337741,"2014, 2015, 2016, 2017, "
SAA,Yes,Multifamily Housing,249 A Street,2210,72000,40.9,91,,Multifamily Housing,1983,227.1,3.2,2941868.6,0.266,0,0,13.5,,,,602752000,"2015, 2016, 2017, "
25 Channel Center Condominium Trust,Yes,Multifamily Housing,25 Channel Center,2210,60000,107.7,1,,Multifamily Housing,2004,474.3,7.9,6464785.8,0.626,0.374,0,45.9,,,,602751100,"2016, 2017, "
Institute of Contemporary Art Boston,Yes,Museum,25 Harbor Shore Dr.,2210,65000,232.5,,,Museum,2006,1009.1,15.5,15115593.5,0.422,0.578,0,11.9,,,,0602671041 0602671042,"2017, "
250 Summer Street,Yes,Office,250 Summer Street,2210,104728,56.4,82,,Office,1903,483.1,4.6,5907946,0.886,0.114,0,13.9,,The report covers parcels 0602701002 and 0602701001,,0602701002 0602701001,"2014, 2015, 2016, 2017, "
253 Summer/27 Melcher,Yes,Office,253 summer st,2210,216012,64.9,87,,Office,1902,1045.9,4.8,14025538,0.664,0.336,0,11.3,,"This report covers parcels 0601163005, 0601163015, 0601163025, and 0601164005.",,0601163005 0601163015 0601163025 0601164005,"2014, 2015, 2016, 2017, "
Thomson Portfolio - 25 Thomson Place - Parcel 0602652010,Yes,Office,25-35 Thomson Place,2210,117469,48.8,,,Office,1900,405.8,3.5,5735217.9,0.546,0.454,0,0.7,,,,602652010,"2015, 2016, 2017, "
Thomson Portfolio - 26 Thomson Place,Yes,Office,26-28 Thomson Place,2210,33942,74.1,68,,Office,1900,203.8,6,2516397.8,0.603,0,0,7,,,,602654010,"2016, 2017, "
263 Summer,Yes,Office,263 Summer Street,2210,64564,116.2,43,,Office,1980,578.5,9,7500830,0.743,0.257,0,11.9,,"263 Summer and 10 Melcher are the same building.",,602702000,"2017, "
266 Summer Street,Yes,Office,266 Summer Street,2210,55906,30.9,97,,"Office, Other",1899,135.3,2.4,1727053.9,0.781,0.219,0,12.6,,,,602701000,"2014, 2015, 2016, 2017, "
268 Summer Street,Yes,Office,268 Summer Street,2210,69916,56.6,69,,Office,1898,338.3,4.8,3959153.8,1,0,0,11.7,,,,602700000,"2014, 2015, 2016, 2017, "
27 Drydock: 27 Dry Dock Avenue,Yes,Office,27 Dry Dock Avenue,2210,281600,138.2,55,,Office,2002,2509.5,8.9,38907933.8,0.352,0.648,0,17.5,,,,602674014,"2017, "
281 Summer Street,Yes,Office,273-281 Summer Street,2210,168408,56,81,2017,Office,1904,801.8,4.8,9438855.2,0.956,0,0,1.8,,,,02704000 02703000,"2015, 2016, 2017, "
274 Summer Street,Yes,Office,274 Summer St,2210,74046,62.9,73,,"Office, Restaurant",1899,393.1,5.3,4660289.2,0.966,0.034,0,11.4,,,,602699000,"2014, 2015, 2016, 2017, "
Tower Point,Yes,Office,27-43 Wormwood Street,2210,155165,114.3,23,,Office,1990,1515.1,9.8,17732543.1,1,0,0,15.4,,,,602754010,"2016, 2017, "
280 Summer Street,Yes,Office,280,2210,138350,63.7,,,Office,1900,715.2,5.2,8810909,0.619,0,0,5.9,,All usage data was provided by the utility company.    ,,602698000,"2014, 2015, 2016, 2017, "
Atlantic Wharf,Yes,Office,280 Congress St.,2210,840913,77.3,91,"2017, 2016, 2015, 2013","Data Center, Office, Parking, Restaurant",2010,5113.5,6.1,64987633.6,0.791,0.209,0,12.8,,"Atlantic Wharf office tower/retail includes the following parcel IDs: 0302952018, 0302952020, 0302952022, 0302952024",,0302952018 0302952020 0302952022 0302952024,"2014, 2015, 2016, 2017, "
285 Summer Street,Yes,Office,285 Summer Street,2210,49294,119.6,37,,"Office, Parking",1903,402.1,8.2,5896067.8,0.467,0.534,0,17.2,,,,602705000,"2014, 2015, 2016, 2017, "
Thomson Portfolio 30-36 Thomson Place,Yes,Office,30/36 Thomson Place,2210,73363,70.6,76,,Office,1900,366.1,5,5180528.3,0.745,0.255,0,3.8,,,,602654010,"2016, 2017, "
300 A Street,Yes,Office,300 A Street,2210,125688,66.4,89,2016,Office,1904,558.9,4.4,8351479.5,0.427,0.573,0,2.7,,,,601166060,"2014, 2015, 2016, 2017, "
Artists,Yes,Multifamily Housing,300 Summer Street,2210,85000,48.7,55,,Multifamily Housing,1950,278,3.3,4139038.7,0.434,0.566,0,16.5,,,,602696002,"2015, 2016, 2017, "
Storage,Yes,Fire Station,302 Northern Ave,2210,5000,11.8,,,Fire Station,2000,5,1,59034.2,1,0,0,,,,,602674000,"2016, 2017, "
303 Congress Co. LLC,Yes,Office,303 Congress Street,2210,69553,28.5,100,,Office,2004,142.1,2,1983624.3,0.573,0.427,0,13.6,,,,602691000,"2015, 2016, 2017, "
311 Summer St,Yes,Office,311 Summer St,2210,57225,55.8,84,,Office,1904,233,4.1,3192735.5,0.854,0,0,12,,,,602763010,"2017, "
313 Congress Street,Yes,Office,313 Congress Street,2210,72912,51.6,82,"2016, 2014",Office,1890,321.7,4.4,3764766.9,1,0,0,11.5,,,,602692000,"2014, 2015, 2016, 2017, "
"Congress Plaza, LLC",Yes,Office,320 Congress Street,2210,53104,,,,Office,1894,    ,0,  ,0,0,0,,,,,602669000,"2017, "
320 Summer Street,Yes,Office,320 Summer Street,2210,122500,72.8,85,"2016, 2015",Office,2013,666.3,5.4,8912333.1,0.67,0.33,0,964.2,,"",,02689-000,"2014, 2015, 2016, 2017, "
321 Summer Street,Yes,Office,321 Summer Street,2210,91482,44,89,2016,"Office, Parking",1911,344,3.8,4026078.1,1,0,0,5.3,,,,602764000,"2016, 2017, "
33/41 Farnsworth Street,Yes,Office,33/41 Farnsworth Street,2210,94381,98.4,53,,Office,1980,688,7.3,9285259.4,0.649,0.351,0,6.2,,,,602660010,"2017, "
330 Congress Street,Yes,Office,330 Congress Street,2210,36394,62.9,76,"2016, 2014","Convenience Store without Gas Station, Office",1895,189.1,5.2,2287415.7,0.915,0.085,0,19.2,,,,602668000,"2015, 2016, 2017, "
332 Congress Street,Yes,Office,332 Congress Street,2210,36192,73.6,68,,Office,1980,227.6,6.3,2663318.5,1,0,0,18.5,,,,602667000,"2017, "
333 Summer,Yes,Office,333 Summer Street,2210,117801,43.4,92,,Office,1907,429.8,3.6,5109316.3,0.959,0.041,0,7336.7,,,,602765015,"2017, "
343 Congress,Yes,Office,343 Congress Street,2210,111535,177.7,2,,"Office, Restaurant",1888,1650.2,14.8,19824138.8,0.932,0.068,0,17.6,,,,602694000,"2017, "
FP 3,Yes,Multifamily Housing,346 Congress St,2210,93300,164.4,1,,Multifamily Housing,1996,1048.1,11.2,15338139.3,0.471,0.529,0,3.2,,,,602655010,"2015, 2016, 2017, "
35 Channel Center Condominium Trust,Yes,Multifamily Housing,35 Channel Center,2210,60000,58.2,19,,Multifamily Housing,2004,258.7,4.3,3490302.5,0.649,0.351,0,31.5,,,,602751300,"2016, 2017, "
Thomson Portfolio - 35 Thomson Place,Yes,Office,35-37 Thomson Place,2210,53100,92,78,2016,Office,1900,336.7,6.3,4883693.7,0.49,0.51,0,8.1,,,,602652010,"2016, 2017, "
Channel Trust,Yes,Mixed Use Property,369 Congress St,2210,57800,67.1,93,,"Office, Other",1918,239,4.1,3875786.6,0.265,0.735,0,7.9,,"NStar Electric consumption is compiled meter usage by NStar. 23 meters total.Gross Floor Area Usage footage is estimated2014 Was First Full Year Heating System was on GasMajor Exterior Renovation 2014-2015, Concrete and Masonry, A lot of water was used",,602686000,"2014, 2015, 2016, 2017, "
Residence Inn Boston Downtown/Seaport,Yes,Hotel,370 Congress Street,2210,99726,15.2,99,,"Hotel, Retail Store",1901,348,1.2,4548965,0.993,0.007,0,3110.7,,,,364-372,"2017, "
374 Congress,Yes,Office,374 Congress Street,2210,95855,51.6,95,,Office,1980,364.1,3.8,4945627.9,0.634,0.366,0,5.1,,,,602646010,"2017, "
381 Congress Street,Yes,Multifamily Housing,381 Congress Street,2210,40340,155.7,1,,"Multifamily Housing, Restaurant",1907,404.2,10,6279595.8,0.478,0.522,0,51.7,,"Property includes 44 apartments, made up of 1 bedrooms and studio units.  Popular restaurant Row 34, which has a large raw bar and therefore uses a lot of ice, is located on the majority of the first floor of the building.  This is what most likely is resulting in the out of parameter usage for a multi-family building.",,602687000,"2017, "
The Atlantic Building,Yes,Office,400 Atlantic Avenue,2210,104690,75.7,81,,Office,1984,599.6,5.7,7923351.9,0.698,0.302,0,12.4,,,,302960000,"2014, 2015, 2016, 2017, "
MA0011ZZ - CPT JF WILLIAMS CG B,Voluntary,Office,408 ATLANTIC AV,2210,176013,,,"2014, 2012",Office,1918,  ,,  ,0,0,0,4.9,,,,302959000,"2014, 2015, 2016, 2017, "
Flats on D,Yes,Multifamily Housing,411 D Street,2210,237984,57,20,,Multifamily Housing,2014,1045,4.4,13574132,0.738,0.262,0,16,,"0602842000",,602842000,"2015, 2016, 2017, "
Westin Boston Waterfront Hotel,Voluntary,Hotel,425 Summer Street,2210,695000,107.3,43,,"Hotel, Parking, Swimming Pool",2006,5174.3,7.4,74539294.7,0.504,0.496,0,34.6,,Westin Boston  Waterfront Hotel Assessing Parcel ID is  0602805010,,602805010,"2015, 2016, 2017, "
Thomson Portfolio - 44 Thomson Place,Yes,Office,42-56 Thomson Place,2210,32384,40.1,,,Office,1900,98.4,3,1298037.2,0.702,0.298,0,1.7,,100% vacant as of 12/31/2015,,602654010,"2016, 2017, "
Seaport Lofts at 437 D St Condominium,Yes,Multifamily Housing,437 D Street,2210,13146,61.1,88,,Multifamily Housing,1996,63.4,4.8,803736.9,0.796,0.204,0,13664516,,,,602833000,"2014, 2015, 2016, 2017, "
44 Farnsworth,Yes,Office,44 Farnsworth Street,2210,93824,99,78,,Office,1980,729.9,7.8,9292032.4,0.787,0.213,0,18,,,,602662015,"2017, "
55 Thomson Pl,Yes,Financial Office,44-48 Stillings St,2210,71000,,,,Financial Office,1914,  ,,  ,0,0,0,,,,,602652003,"2017, "
45 Milk Street,Yes,Office,45 Milk Street,2210,70948,51.7,96,,Office,1893,293.8,3.8,3954464.2,0.655,0.345,0,10.1,,,,304662000,"2014, 2015, 2016, 2017, "
Independence Wharf,Yes,Office,470 Atlantic Avenue,2210,336362,66.3,88,,"Financial Office, Office, Parking",2001,1744.2,5.4,21494080,0.774,0,0.226,12.8,,,,302956000,"2014, 2015, 2016, 2017, "
Fraunhofer CSE,Yes,Laboratory,5 Channel Center St,2210,50490,,,,Laboratory,1913,    ,0,  ,0,0,0,,,,,602750030,"2017, "
Vertex ONE,Yes,Laboratory,50 Northern Ave,2210,585239,148.5,,,"Laboratory, Parking, Retail Store",2013,6162.3,10.5,86934555.5,0.55,0.45,0,18.9,,"Parcel A - Vertex Global HeadquartersLEED project ID  1000021954",,602671015,"2015, 2016, 2017, "
500 Atlantic Avenue Condo Association,Yes,Hotel,500 Atlantic Avenue,2210,697555,49,46,,"Hotel, Multifamily Housing, Parking",2006,2731.9,3.9,34162462.8,0.831,0.169,0,40.5,,,,503062000,"2016, 2017, "
Waterside Place,Yes,Multifamily Housing,505 Congress Street,2210,250000,67.4,6,,"Multifamily Housing, Parking",2014,1327.9,5.3,16848063.4,0.795,0.205,0,23.5,,Parcel ID 0602678015,,602678015,"2015, 2016, 2017, "
51 Melcher,Yes,Office,51 Melcher Street,2210,99000,58.6,83,,Office,1915,469,4.7,5798502.1,0.859,0.141,0,7.5,,,,601166040,"2014, 2015, 2016, 2017, "
51 Sleeper Street,Yes,Office,51 Sleeper Street,2210,150363,50.7,87,"2016, 2015",Office,1929,652,4.3,7630487.1,1,0,0,8,,,,602670000,"2014, 2015, 2016, 2017, "
The Lofts,Yes,Other - Lodging/Residential,530 Atlantic Avenue,2210,124123,81.4,,,"Other - Lodging/Residential, Other - Restaurant/Bar",2011,670.9,5.4,10109286.5,0.41,0.59,0,30.5,,The Lofts includes parcel # 03-02952-014,,302952014,"2015, 2016, 2017, "
01-1-Boston Head Office,Yes,Financial Office,600 Atlantic Avenue,2210,1078903,88.3,81,"2016, 2015, 2014, 2013, 2012, 2011, 2010, 2008","Data Center, Financial Office, Office, Parking",1978,12808.2,11.9,95252872.8,0.585,0.018,0.397,11.2,,,,304340000,"2014, 2015, 2016, 2017, "
John Hancock - 601 Congress Street,Yes,Financial Office,601 Congress Street,2210,525642,58,97,"2016, 2015, 2014, 2013, 2012, 2010, 2009, 2008, 2007, 2006","Data Center, Financial Office, Parking",2004,2316.5,4.4,30490228.6,0.969,0.029,0,13.7,,LEED project ID - 1000005675,,602678701,"2014, 2015, 2016, 2017, "
9673r-Renaissance Boston Waterfront,Yes,Hotel,606 Congress Street,2210,405633,113.6,52,,Hotel,2008,3078.7,7.6,46063439.2,0.424,0.576,0,33.7,,,,3351813,"2015, 2016, 2017, "
Renaissance Boston Waterfront Hotel,Yes,Hotel,606 Congress Street,2210,538000,36.4,89,,"Hotel, Swimming Pool",2008,1671.5,3.1,19563044,1,0,0,25.5,,,,602680110,"2017, "
Factory 63,Yes,Multifamily Housing,63 Melcher Street,2210,39723,51.6,13,,Multifamily Housing,2012,175.3,4.4,2051584.5,1,0,0,13.5,,,,06 01166-030,"2017, "
451D,Yes,Office,70 Fargo Street,2210,474728,127.8,58,,"Data Center, Office, Parking",1905,5157.3,10.9,60666930.7,0.987,0.013,0,9.7,,,,602825000,"2014, 2015, 2016, 2017, "
Harbor Seafood,Yes,Other,8 Seafood Way,2210,66087,161.9,,,Other,2001,841,12.7,10696853.3,0.789,0.211,0,170128.4,,,,602674003,"2015, 2016, 2017, "
75 Clarendon Street Condo Trust,Yes,Multifamily Housing,c/o Barkan Management,2210,46100,45.5,69,,Multifamily Housing,1000,162,3.5,2097353.5,0.746,0.254,0,34.2,,,,501048000,"2015, 2016, 2017, "
ONE Marina Park Drive,Yes,Office,ONE Marina Park Drive,2210,537037,35.4,100,,"Office, Parking, Restaurant",2009,1334.9,2.5,19013279.1,0.529,0.471,0,18.8,,,,602671035,"2014, 2015, 2016, 2017, "
